size,local_cc,global_cc,avg_deg,max_deg,min_deg,avg_path,global_eff,local_eff
151,NA,0.683012259194396,1.58947368421053,16,0,Inf,0.0161674689368925,0.149511117537433
97,NA,0.536363636363636,1.02105263157895,10,0,Inf,0.0108447043534763,0.120151768309663
38,NA,0.717391304347826,0.4,5,0,Inf,0.00256660168940871,0.0364912280701754
20,NA,0.272727272727273,0.210526315789474,3,0,Inf,0.00141093474426808,0.012280701754386
39,NA,0.446808510638298,0.410526315789474,4,0,Inf,0.00349590908488152,0.0473684210526316
103,NA,0.465940054495913,1.08421052631579,8,0,Inf,0.0133106575963719,0.16499373433584
86,NA,0.460750853242321,0.905263157894737,9,0,Inf,0.0114074206680723,0.0935783904204957
183,NA,0.633165829145729,1.92631578947368,14,0,Inf,0.0238902591575942,0.199455193928878
109,NA,0.481818181818182,1.14736842105263,8,0,Inf,0.0112234289427272,0.153855472013367
82,NA,0.410071942446043,0.863157894736842,6,0,Inf,0.00954927000039782,0.138625730994152
149,NA,0.6,1.56842105263158,18,0,Inf,0.0194829666759491,0.175047816533885
22,NA,0.375,0.231578947368421,4,0,Inf,0.00150375939849624,0.0280701754385965
52,NA,0.436363636363636,0.547368421052632,5,0,Inf,0.00387914230019493,0.0407894736842105
53,NA,0.552631578947368,0.557894736842105,6,0,Inf,0.00408428478603917,0.0765789473684211
122,NA,0.496598639455782,1.28421052631579,10,0,Inf,0.0180453779952527,0.170412559175717
40,NA,0.521739130434783,0.421052631578947,4,0,Inf,0.00339176866328078,0.0302631578947368
73,NA,0.410071942446043,0.768421052631579,6,0,Inf,0.00751601225285436,0.113070175438597
60,NA,0.311320754716981,0.631578947368421,6,0,Inf,0.00758682420336556,0.052046783625731
51,NA,0.428571428571429,0.536842105263158,5,0,Inf,0.00368978000556948,0.0652631578947368
47,NA,0.214285714285714,0.494736842105263,3,0,Inf,0.00387542931402581,0.0280701754385965
59,NA,0.3,0.621052631578947,5,0,Inf,0.00576998050682261,0.0406578947368421
41,NA,0.272727272727273,0.431578947368421,4,0,Inf,0.00393496969938073,0.0403508771929825
35,NA,0.46875,0.368421052631579,4,0,Inf,0.00245521210433491,0.0464912280701754
50,NA,0.535714285714286,0.526315789473684,5,0,Inf,0.00339738234475077,0.0796491228070175
108,NA,0.449511400651466,1.13684210526316,9,0,Inf,0.0158569704684993,0.118393901420217
89,NA,0.579545454545455,0.936842105263158,8,0,Inf,0.0101668191643129,0.103930659983292
48,NA,0.612903225806452,0.505263157894737,7,0,Inf,0.00426761347813979,0.0469047619047619
56,NA,0.313953488372093,0.589473684210526,7,0,Inf,0.00631788907895842,0.0424394319131161
58,NA,0.683168316831683,0.610526315789474,6,0,Inf,0.00417710944026733,0.100204678362573
38,NA,0.407766990291262,0.4,9,0,Inf,0.00367585630743525,0.0516360345307714
61,NA,0.508064516129032,0.642105263157895,6,0,Inf,0.00558804418453541,0.113801169590643
63,NA,0.530487804878049,0.663157894736842,7,0,Inf,0.00522788452613014,0.080421888053467
42,NA,0.428571428571429,0.442105263157895,4,0,Inf,0.00335746774343266,0.0429824561403509
65,NA,0.391304347826087,0.684210526315789,4,0,Inf,0.00602611024916789,0.056140350877193
79,NA,0.585365853658537,0.831578947368421,7,0,Inf,0.00707695163835515,0.0828195488721804
34,NA,0.2,0.357894736842105,3,0,Inf,0.00222779170147591,0.012280701754386
74,NA,0.513812154696133,0.778947368421053,8,0,Inf,0.00697484451870417,0.103707184628237
59,NA,0.620689655172414,0.621052631578947,5,0,Inf,0.0044871437853894,0.104181286549708
74,NA,0.398230088495575,0.778947368421053,7,0,Inf,0.00683003805810823,0.113324979114453
56,NA,0.515625,0.589473684210526,5,0,Inf,0.00417153996101365,0.0912280701754386
80,NA,0.573033707865168,0.842105263157895,9,0,Inf,0.0082716049382716,0.109385964912281
68,NA,0.548223350253807,0.715789473684211,10,0,Inf,0.00746734561270902,0.115795739348371
158,NA,0.373831775700935,1.66315789473684,12,0,Inf,0.0330132429840032,0.174308245360877
35,NA,0.394736842105263,0.368421052631579,4,0,Inf,0.00266592406943284,0.0419590643274854
244,NA,0.544950738916256,2.56842105263158,19,0,Inf,0.04061975927473,0.276196986685214
